🇨🇳央视▪频道,#genre#
幸福彩,http://117.148.179.156/PLTV/88888888/224/3221231730/index.m3u8
東方財經浦東,http://117.148.179.176/PLTV/88888888/224/3221231646/index.m3u8
哈哈炫動,http://117.148.179.136/PLTV/88888888/224/3221231480/index.m3u8
哈哈炫動,http://117.148.179.36/PLTV/88888888/224/3221229065/index.m3u8
法治天地,http://117.148.179.182/PLTV/88888888/224/3221231597/index.m3u8
BTV文艺-高清,http://v.mp.haue.edu.cn/hls/btv2hd.m3u8
BTV科教-高清,http://v.mp.haue.edu.cn/hls/btv3hd.m3u8
BTV影视-高清,http://v.mp.haue.edu.cn/hls/btv4hd.m3u8
BTV财经-高清,http://v.mp.haue.edu.cn/hls/btv5hd.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
石景山电视台,http://live.sjsrm.com/bjsjs/sd/live.m3u8
房山电视台,https://live.funhillrm.com/2/playlist.m3u8
怀柔电视台,http://live.huairtv.com:1935/dvrLive/hrtvmb/playlist.m3u8
通州电视台,http://pull.dayuntongzhou.com/live/tztv.m3u8
厦门移动,https://xiamencncc.v.wscdns.com/atjtd/yhxmtyd_1/index.m3u8
厦门海峡,https://xiamencncc.v.wscdns.com/atjtd/yhxmt2_1/index.m3u8
厦门综合,https://xiamencncc.v.wscdns.com/atjtd/yhxmt1_1/index.m3u8
娄底综合,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
泉州闽南语,rtmp://live.qztv.cn/live/mny
泉州新闻综合,rtmp://live.qztv.cn/live/news
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州新闻综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/playlist.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/playlist.m3u8
西安商务资讯,http://stream2.xiancity.cn/xatv3/playlist.m3u8
西安都市,http://stream2.xiancity.cn/xatv2/playlist.m3u8
西安新闻综合,http://stream2.xiancity.cn/xatv1/playlist.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
山东居家购物,https://livealone302.iqilu.com/iqilu/gwpd.m3u8
山东少儿,https://livealone302.iqilu.com/iqilu/sepd.m3u8
山东文旅,https://livealone302.iqilu.com/iqilu/yspd.m3u8
山东农科,https://livealone302.iqilu.com/iqilu/nkpd.m3u8
山东新闻,https://livealone302.iqilu.com/iqilu/ggpd.m3u8
山东综艺,https://livealone302.iqilu.com/iqilu/zypd.m3u8
山东生活,https://livealone302.iqilu.com/iqilu/shpd.m3u8
山东体育,https://livealone302.iqilu.com/iqilu/typd.m3u8
山东齐鲁,https://livealone302.iqilu.com/iqilu/qlpd.m3u8
江西移动电视,http://149.129.100.78:88/jxtv.php?id=jxtv8
江西新闻,http://149.129.100.78:88/jxtv.php?id=jxtv7
江西少儿,http://149.129.100.78:88/jxtv.php?id=jxtv6
江西公共农业,http://149.129.100.78:88/jxtv.php?id=jxtv5
江西影视旅游,http://149.129.100.78:88/jxtv.php?id=jxtv4
江西经济生活,http://149.129.100.78:88/jxtv.php?id=jxtv3
江西都市,http://149.129.100.78:88/jxtv.php?id=jxtv2
扬州江都,http://149.129.100.78:88/yz.php?id=4
扬州生活,http://149.129.100.78:88/yz.php?id=3
扬州城市,http://149.129.100.78:88/yz.php?id=2
扬州新闻综合,http://149.129.100.78:88/yz.php?id=1
常州公共,http://223.110.246.82/ott.js.chinamobile.com/PLTV/4/224/3221227905/index.m3u8
常州生活,http://223.110.246.80/ott.js.chinamobile.com/PLTV/4/224/3221227902/index.m3u8
常州都市,http://223.110.246.82/ott.js.chinamobile.com/PLTV/4/224/3221227955/index.m3u8
常州新闻综合,http://223.110.246.80/ott.js.chinamobile.com/PLTV/4/224/3221227899/index.m3u8
惠州公共,http://livehuiz.chinamcache.com/live/zb02.m3u8
惠州新闻综合,http://livehuiz.chinamcache.com/live/zb01.m3u8
黑龙江公共农业,http://idclive.hljtv.com:8080/live/gonggong_sd.m3u8
黑龙江文体,http://idclive.hljtv.com:8080/live/wenyi_sd.m3u8
黑龙江少儿,http://idclive.hljtv.com:8080/live/shaoer_sd.m3u8
黑龙江新闻法治,http://idclive.hljtv.com:8080/live/xinwen_sd.m3u8
黑龙江都市,http://idclive.hljtv.com:8080/live/dushi_hd.m3u8
黑龙江影视,http://idclive.hljtv.com:8080/live/yingshi_sd.m3u8
成都少儿,http://149.129.100.78:88/cdtv.php?id=6
成都公共,http://149.129.100.78:88/cdtv.php?id=5
成都影视,http://149.129.100.78:88/cdtv.php?id=45
成都都市,http://149.129.100.78:88/cdtv.php?id=3
成都经济,http://149.129.100.78:88/cdtv.php?id=2
成都新闻综合,http://149.129.100.78:88/cdtv.php?id=1
雨城频道,https://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
雅安公共,https://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
雅安新闻综合,https://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
佛山三水,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sspd.m3u8
佛山高明,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_gmpd.m3u8
佛山公共,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.m3u8
佛山顺德,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.m3u8
佛山南海,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.m3u8
佛山影视,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.m3u8
佛山综合,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
深圳移动电视,http://149.129.100.78:88/sztv.php?id=8
深圳少儿,http://149.129.100.78:88/sztv.php?id=7
深圳娱乐,http://149.129.100.78:88/sztv.php?id=6
深圳财经生活,http://149.129.100.78:88/sztv.php?id=5
深圳公共,http://149.129.100.78:88/sztv.php?id=4
深圳电视剧,http://149.129.100.78:88/sztv.php?id=3
深圳都市,http://149.129.100.78:88/sztv.php?id=2
湖北影视,http://149.129.100.78:88/cjy.php?id=hbys
湖北生活,http://149.129.100.78:88/cjy.php?id=hbsh
湖北垄上,http://149.129.100.78:88/cjy.php?id=hbls
湖北教育,http://149.129.100.78:88/cjy.php?id=hbjy
湖北经视,http://149.129.100.78:88/cjy.php?id=hbjs
湖北公共新闻,http://149.129.100.78:88/cjy.php?id=hbgg
湖北综合,http://149.129.100.78:88/cjy.php?id=hbzh
杭州导视,http://112.15.230.49/PLTV/88888888/224/3221230469/index.m3u8
杭州青少体育,http://117.148.179.133/PLTV/88888888/224/3221229316/index.m3u8
杭州影视,http://117.148.179.133/PLTV/88888888/224/3221229377/index.m3u8
杭州生活,http://117.148.179.134/PLTV/88888888/224/3221229313/index.m3u8
杭州明珠,http://117.148.179.135/PLTV/88888888/224/3221229310/index.m3u8
杭州综合,http://117.148.179.132/PLTV/88888888/224/3221229307/index.m3u8
徐州文艺影视,http://stream1.huaihai.tv/wyys/playlist.m3u8
徐州经济生活,http://stream1.huaihai.tv/jjsh/playlist.m3u8
徐州新闻综合,http://stream1.huaihai.tv/xwzh/playlist.m3u8
苏州生活资讯,rtmp://csztv.2500sz.com/live/c04
苏州文化生活,rtmp://csztv.2500sz.com/live/c03
苏州社会经济,rtmp://csztv.2500sz.com/live/c02
苏州新闻综合,rtmp://csztv.2500sz.com/live/c01
兰州综艺体育,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
兰州经济生活,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
兰州公共,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
兰州新闻综合,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
昆明影视综艺,https://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv
昆明文体娱乐,https://devlivepull.migucloud.com/live/6KN3ZB2S_C0_2.flv
昆明科学教育,https://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv
昆明经济生活,https://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv
昆明公共,https://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv
昆明新闻综合,https://devlivepull.migucloud.com/live/01YCQY7M_C0.flv
合肥公共,http://223.244.92.30:808/NlwQhy0/1000/live.m3u8
合肥文体博览,http://223.244.92.30:808/FgrhqyC/1000/live.m3u8
合肥故事休闲,http://223.244.92.30:808/52e58Sh/1000/live.m3u8
合肥教育法制,http://223.244.92.30:808/x91Hoz8/1000/live.m3u8
合肥财经,http://223.244.92.30:808/8Fvh9ro/1000/live.m3u8
合肥生活,http://223.244.92.30:808/xcd72q7/1000/live.m3u8
合肥新闻,http://223.244.92.30:808/2774goN/1000/live.m3u8
澜湄国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/playlist.m3u8
云南生活资讯,https://hwapi.yunshicloud.com/62hdvf/180p57.m3u8
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
云南公共,https://hwapi.yunshicloud.com/62hdvf/227q43.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/playlist.m3u8
云南影视,https://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8
云南都市,https://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8
甘肃文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃经济,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃公共应急,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃都市,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
河北公共,http://live7.plus.hebtv.com/hbggx/playlist.m3u8
河北少儿科教,http://live6.plus.hebtv.com/sekjx/playlist.m3u8
河北都市,http://live3.plus.hebtv.com/hbdsx/playlist.m3u8
河北农民,http://live3.plus.hebtv.com/nmpdx/playlist.m3u8
河北经济生活,http://live2.plus.hebtv.com/jjshx/playlist.m3u8
河北影视剧,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8
移动戏曲,http://149.129.100.78:88/dxxw.php?id=163
睛彩中原,http://149.129.100.78:88/dxxw.php?id=157
河南国际,http://149.129.100.78:88/dxxw.php?id=153
河南乡村,http://149.129.100.78:88/dxxw.php?id=152
河南公共,http://149.129.100.78:88/dxxw.php?id=151
河南新闻,http://149.129.100.78:88/dxxw.php?id=149
河南法治,http://149.129.100.78:88/dxxw.php?id=147
河南民生,http://149.129.100.78:88/dxxw.php?id=146
河南电视剧,http://149.129.100.78:88/dxxw.php?id=148
河南都市,http://149.129.100.78:88/dxxw.php?id=141
浙江钱江频道,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
四川星空购物,http://scgctvshow.sctv.com/hdlive/sctv6/1.m3u8
四川乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川妇女儿童,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
四川影视文艺,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川文化旅游,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
广州南国都市,https://aplay.gztv.com/sec/shenghuos.m3u8
广州竞赛,https://aplay.gztv.com/sec/jingsai.m3u8
广州新闻,https://aplay.gztv.com/sec/xinwen.m3u8
广州影视,https://aplay.gztv.com/sec/yingshi.m3u8
广州法治,https://aplay.gztv.com/sec/fazhi.m3u8
广州综合,https://aplay.gztv.com/sec/zhonghe.m3u8
福建乡村振兴公共,rtsp://183.252.166.199/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil
福建体育,rtsp://183.252.166.199/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil
福建少儿,rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
福建旅游,rtsp://183.252.166.199/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil
福建经济,rtsp://183.252.166.199/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil
福建综合,rtsp://183.252.166.199/PLTV/88888888/224/3221226826/47882539.smil
福建电视剧,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil
福建新闻,rtsp://183.252.166.199/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
大连财经,http://149.129.100.78:88/cutv.php?id=dlcj
大连少儿,http://149.129.100.78:88/cutv.php?id=dlse
大连综合影视,http://149.129.100.78:88/cutv.php?id=dlzhys
大连文体,http://149.129.100.78:88/cutv.php?id=dlwt
大连公共,http://149.129.100.78:88/cutv.php?id=dlgg
大连生活,http://149.129.100.78:88/cutv.php?id=dlsh
大连新闻综合,http://149.129.100.78:88/cutv.php?id=dlxwzh
太原文体,http://149.129.100.78:88/cutv.php?id=tywt
太原影视,http://149.129.100.78:88/cutv.php?id=tyys
太原社教法制,http://149.129.100.78:88/cutv.php?id=tysjfz
太原经济生活,http://149.129.100.78:88/cutv.php?id=tyjjsh
太原新闻综合,http://149.129.100.78:88/cutv.php?id=tyxwzh
太原教育台,http://149.129.100.78:88/cutv.php?id=tyjypd
湖南教育台,http://pull.hnedutv.com/live/hnedutv1206.m3u8
江西教育台,https://live.jxeduyun.com/streams/5e05b4659858d.m3u8
昆明教育台,https://pili-live-hls-kmjy.tianma3600.com/kmjy/kmjy.m3u8
上海教育台,http://149.129.100.78:88/setv.php
山西公共,http://149.129.100.78:88/cutv.php?id=sxgg
山西影视,http://149.129.100.78:88/cutv.php?id=sxys
山西经济与科技,http://149.129.100.78:88/cutv.php?id=sxjj
黄河电视台,http://149.129.100.78:88/cutv.php?id=sxhh
山西社会与法治,http://149.129.100.78:88/cutv.php?id=sxkj
榆社电视台,https://hb2stream1.baoxinwen.com/2527ebd712334a70/6616141643588305925_1600914820.m3u8?auth_key=1893456000-0-0-700f7561f8b4f86818c5d7bae4afd140
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
长沙新闻,http://124.232.233.16:6610/000000001001/201500000232/index.m3u8?&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=&m3u8_level=2
长沙影视,http://124.232.233.16:6610/000000001001/201500000206/index.m3u8?&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=&m3u8_level=2
长沙政法,http://124.232.233.16:6610/000000001001/201500000229/index.m3u8?&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=&m3u8_level=2
湖南国际,http://124.232.233.16:6610/000000001001/201500000242/index.m3u8?&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=&m3u8_level=2
湖南都市,http://124.232.233.16:6610/000000001001/201500000235/index.m3u8?&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=&m3u8_level=2
